ref:mise;name;operator;address;latitude;longitude
55076;Eni CSA;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;S.MARTINO BASSA LUNGOFINO 20 65013;42.509347173048674;14.124045256958023
8824;Francesco Di Maurizio;DI MAURIZIO FRANCESCO;VIA G.D'ANNUNZIO  65013;42.51922728605931;14.062221302997614
34061;Laureti Petroli Srl - Città Sant'Angelo;LAURETI PETROLI S.R.L.; LOC. MADONNA DELLA PACE SNC 65013;42.52008531041145;14.097542390227318
52051;Martina REfuel - San Martino Bassa;Martina REfuel - San Martino Bassa;Strada Lungofino 6 65013;42.51864038295636;14.134222049316174
22041;OCCHIOCUPO O. & SAGAZIO E. SNC;OCCHIOCUPO OSVALDO & SAGAZIO ERNESTO S.N.C.;STRADA PROVINCIALE LUNGOFINO 20 65013;42.51494951745635;14.129155576229095
50889;Q8;DILA.OLI S.A.S. DI ANDREOLI PAOLO E DI LAURO GIOVANNI;srada statale Lungofino km 4+442 65013;42.491147835066094;14.00025014219591
54245;GRANCHELLI ANTONIO;GRANCHELLI ANTONIO;Contrada Fontebruna 2 65010;42.37912263412054;13.904054142189013
49828;Stazione di Servizio Granchelli Claudio;GRANCHELLI CLAUDIO;VIA ABATE CASARI SN 65010;42.365012644447255;13.886597454547882
52046;Martina REfuel - Collecorvino;Martina REfuel - Collecorvino;Viale Italia 131 65010;42.44442990960114;14.048592650788477
49578;P.V. CONGIUNTI;LAURETI OIL SRL;VIA D'ANNUNZIO-LOC.CONGIUNTI 49 65010;42.47327195266131;14.082596368867897
49065;Petrol Gamma collecorvino;PETROL GAMMA S.R.L.;Strada statale 151 della Valle del Tavo, Km. 12+450 sn 65010;42.43639892443602;14.036095738410944
19569;SCIARRA ALBERTO ;SCIARRA ALBERTO;CONTRADA SANT'ANATOLIA  65020;42.30661271710979;13.933699652552605
50964;ENI;DILA.OLI S.A.S. DI ANDREOLI PAOLO E DI LAURO GIOVANNI;VIA TEVERE 110 65010;42.49107655405831;14.000310151169536
28966;Cega Carburanti di Pompili Gabriele;DI TULLIO AMELIA S.N.C. DI POMPILI GABRIELE;SAN ROCCO 19 65010;42.44246733957611;13.82150300779574
28590;IP-ITALA-LETTOMANOPPELLO;ITALA PETROLI S.R.L.;Strada Provinciale Scafa Manoppello, km3  65020;42.25207758694771;14.02350202202797
44876;OK CARBURANTI;OK CARBURANTI; C.DA SCRIZZETTO 45 65014;42.38409023495007;13.964299388885479
54627;OK LORETO APRUTINO;FEA S.R.L.;SCRIZZETTO 45 65014;42.38405433811068;13.964336575815704
49066;Petrol Gamma Loreto Aprutino;PETROL GAMMA S.R.L.;81 Piceno Aprutina, Km. snc, 00 - 65014;42.4036289378637;13.952609300613398
49826;Stazione di Servizio ENI;GRANCHELLI CARBURANTI DI GRANCHELLI ALESSIO;Strada Provinciale 151 km7+424 SNC 65014;42.431656030462065;13.983418588954919
28585;IP-ITALA-MANOPPELLO;ITALA PETROLI S.R.L.;Statale 5 Via Tiburtina Valeria, Km. 206+360, dir. PESCARA  65024;42.28491711771201;14.029709994792938
5535;MANOPPELLO;"IP SERVICES S.R.L.";Via Tiburtina 2 65025;42.31568075027321;14.077930813491776
43536;SELF AREA 06892 ;CARLOTTA SAS DI DI NIZO MIHALEFF ADRIANA & C.;STRADA STR-ST-5 TIBURTINA S.N. 65025, MANOPPELLO (PE) . 65024;42.31112737052609;14.059747806854261
43535;SELF AREA ENI 54447;CARLOTTA SAS DI DI NIZO MIHALEFF ADRIANA & C.;VIA ALDO MORO 25 65024;42.31317818227437;14.072006549360708
41318;SHELL/GOLDENGAS;ESSO/GOLDENGAS;via tiburtina valeria km 208+685 SN 65024;42.299047861940686;14.046567678451538
26098;26874 PESCARA MONTESILVANO;ENI FUEL S.P.A.;VIA TOGLIATTI/VIA FORESTE 13 65015;42.50167907701153;14.13714051246643
33984;AREA DI SERVIZIO D. STARINIERI E A. Bellante S.N.C;AREA DI SERVIZIO STARINIERI DAVIDE & F. S.N.C.;VIA GIUSEPPE VERROTTI 21 65015;42.504493504668616;14.162255121965018
40831;Carbur - Montesilvano;Carbur - Montesilvano;Corso Umberto 2 65015;42.519530986197594;14.14515495300293
4825;DAM CARBURANTI;D.A.M. DI BOCCANERA GIOVANNI & C. S.A.S.;VIA VIA CERVINO 1 65015, MONTESILVANO (PE) 1 65015;42.491865835349095;14.173233500552328
9627;ENI;STAZIONE DI SERVIZIO DI FERRI ANTONIO;via Aldo Moro 78 65016;42.51923820446039;14.159004539251328
9669;Eni Corso Umberto Montesilvano;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA; CORSO UMBERTO I 243 65015;42.512039700730234;14.155743541139259
56664;ESSO MONTESILVANO VIA VERROTTI;ESSO MONTESILVANO VIA VERROTTI;Via G. Verrotti  65015;42.502824;14.163999
54678;IP;ALEX CARBURANTI DI CERRITELLI ALESSANDRO;GIUSEPPE VERROTTI 168 65015;42.498392524379085;14.16838431909028
37941;IP - AG CARBURANTI;TOTALERG;Via Verrotti 168 65015;42.498376732014776;14.168175190643524
51038;IP Montesilvano;IP Montesilvano;via verrotti 58 65015;42.50716714202031;14.157444238662714
54427;LOTOGAS;KIMERA S.R.L.;VESTINA 276 65015;42.5068588257;14.1392774582
45661;LOTOGAS;PERSEFONE S.R.L.;VIA VESTINA 276 65015;42.506859000123;14.139225000123
52042;Martina REfuel - Montesilvano Via Cavallotti;Martina REfuel - Montesilvano Via Cavallotti;Via Felice Cavallotti 12 65015;42.51452905822219;14.14197716471931
52045;Martina REfuel - Montesilvano Via Verrotti;Martina REfuel - Montesilvano Via Verrotti;Via Verrotti  65015;42.494978843183056;14.17290153208902
52043;Martina REfuel - Montesilvano Via Vestina;Martina REfuel - Montesilvano Via Vestina;Via Vestina 408 65015;42.501276490346356;14.133134149707084
44784;MONTESILVANO;ARCHE' S.R.L.;VIA ALBERTO D'ANDREA nell'ambito PORTO ALLEGRO 1 65015;42.521296978110655;14.14929864237547
32291;MONTESILVANO - MAZZOCCA;"IP SERVICES S.R.L.";S.S. 16 KM. 442,620 - GEST COMUNE  65015;42.49906044877983;14.17089463558193
34232;MONTESILVANO - SS 16 BIS;"IP SERVICES S.R.L.";VIA VESTINA - S.S. 16 BIS KM. 18,071  65015;42.5098583280203;14.143002682209044
51168;Montesilvano Tiber;TIBER S.R.L.;VIALE RIVIERA 256 65015;42.49433228794628;14.18448894961099
48911;OK MONTESILVANO;FEA S.R.L.;16 Adriatica, Km. 14+150, nord  65015;42.481663897471755;14.115263898147598
32464;SELF AREA IP;EVANGELISTA F. & STARINIERI F. S.N.C.;VIA CHIARINI sn 65015;42.50497623824829;14.142814055085182
38433;TIBER MONTESILVANO;DI FELICE GIANCARLO & C. S.N.C.;VIA ALDO MORO SNC 65015;42.494325785186675;14.184498265385628
38895;VESTINA CARBURANTI;PETROL VESTINA SOCIETA' A RESPONSABILITA' LIMITATA;VIA VESTINA 431 65015;42.4880696700691;14.120869573872028
45361;MARCO GIAMMARINO;GIAMMARINO MARCO;SS 151 KM 17.750 65010;42.456021032669255;14.08078670501709
52050;Martina REfuel - Moscufo;Martina REfuel - Moscufo;Via Cristoforo Colombo  65010;42.4518732619711;14.069379881455728
18903;eni;CERASA PASQUALE;SR 602  42+530 CONTRADA CASALI  169/A 65010;42.354852731490794;14.022008031606674
23216;ENI;DIAR S.N.C. DI D'ADDAZIO VINCENZO & C;S.S. 81 KM 107+849 snc 65017;42.42331752523229;13.929872810840607
35506;IP;FRANCESCO DI MARCOBERARDINO;CIRCONVALLAZIONE ALDO MORO 45 65017;42.45572912974955;13.924823552370071
49579;P.V. PENNE;LAURETI OIL SRL;C.DA PONTE S.ANTONIO SNC 65017;42.42593450518861;13.927634561513104
7988;STAZIONE DI SERVIZIO ENI;DI SIMONE LUCIANO & C. S.N.C.;Statale 81 Piceno Aprutina, Km. 103+300, dir. SUD - -;42.45096387939324;13.934193849563599
27778;3862;T.D.M. S.R.L.;RIGOPIANO 61 65124;42.46511008072824;14.201256993254106
46087;54443;GESTIONI INNOVATIVE ITALIA S.R.L.;viale G. Bovio  414 65123;42.479842000123;14.194619000123
42057;API;SAMBENEDETTO MARIO;VIA ENZO FERRARI S. 65124;42.4690573969664;14.202182932540836
19303;API-IP;PETRUCCI PAOLO;VIA D'AVALOS ANG. VIA SPAVENTA  65126;42.460272440988774;14.224861218994874
55205;ARCHE' PESCARA;ARCHE' S.R.L.;SS16 Adriatica 385  65100;41.6284672;13.7854976
14991;DAMBROSIO CARBURANTI ;D'AMBROSIO CARBURANTI DI D'AMBROSIO MARCO;VIA DEL SANTUARIO 188 65125;42.46917516983961;14.192322655155976
46265;DI CECCO ROBERTO;DI CECCO ROBERTO;VIA RAIALE  65128;42.45343253767108;14.19291839003563
51362;ENI - COSTANTINI CARBURANTI SAS PV26864;COSTANTINI CARBURANTI DI GIUSEPPE COSTANTINI S.A.S.;STRADA PRATI 80 65125;42.46422821157537;14.17802886549603
30131;ENI D'ALESSANDRO;D'ALESSANDRO ANTONIO;VIA TIBURTINA 2 65128;42.458752274378696;14.210392252045494
52322;Eni Pellegrini;LORENZO PELLEGRINI;VIA DELLA BONIFICA 40 65129;42.450678890930604;14.23429012298584
9670;Eni Pescara via Rio Sparto;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;RIO SPARTO 12 65129;42.4463872619189;14.211847041317014
51518;ESSO - PESCARA VIA PAPA GIOVANNI XXIII - PORTO;PAD MULTIENERGY S.P.A;VIA PAPA GIOVANNI XXIII - PORTO  65100;42.46533622155198;14.226201137653485
16572;ESSO 5622;CORRADETTI BRUNO EREDI S.A.S. DI MAURIZIO CORRADETTI & C.;Statale 5 Via Tiburtina Valeria, Km. civico 152, dir. mare/monti - 65128;42.45252139759592;14.205658882856369
32382;IP;CIALINI GIACOMO; PAOLUCCI MOLO NORD SNC 65121;42.46662121062956;14.222286567091942
54293;IP;ROYAL CAR DI T&S SRLS;Viale G.Bovio 240 65124;42.4476672;14.2245888
49242;Ip;DI IULIO GIUSEPPE;Piazza Ovidio 1.2  65100;42.45306172115843;14.220435181971752
45482;IP - Italiana Petroli;FABIO CAR WASH - DI DI GIAMBATTISTA FABIO;VIA BARDET 88 65126;42.46166429131082;14.222893964633727
41661;IP API anonima petroli italiana;BRATTELLI SERGIO;VIA TIBURTINA 134 65100;42.45382536875599;14.206780046224594
52044;Martina REfuel - Pescara Piazza Duca;Martina REfuel - Pescara Piazza Duca;Piazza Duca degli Abruzzi 74 65124;42.48090253770293;14.193574732651948
52047;Martina REfuel - Pescara Strada Cavone;Martina REfuel - Pescara Strada Cavone;Strada Fosso Cavone  65129;42.44070105244694;14.19740590350823
52048;Martina REfuel - Pescara Via Fonte;Martina REfuel - Pescara Via Fonte;Via Fonte Romana 101 65124;42.46365458352955;14.186889626290634
52068;MED OIL 47930 - VIA BARDET;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;VIA VIA BARDET ANGOLO VIA VESPUCCI SNC 65127, PESCARA (PE) snc 65126;42.46170220433804;14.222972903344688
5536;PESCARA;"IP SERVICES S.R.L.";Via Tiburtina Valeria 386 65128;42.42911187863528;14.185954084655805
47416;PESCARA ;SYNERGY S.R.L.;PIAZZA DUCA DEGLI ABRUZZI  34/36 65124;42.481597103414316;14.192089578022328
31028;PESCARA - BOVIO 334;"IP SERVICES S.R.L.";VIALE BOVIO 334 65100;42.47814842301728;14.19662904218842
31491;PESCARA - PINETA;"IP SERVICES S.R.L.";VIA DELLA PINETA 24 65100;42.45159901046903;14.229982565641421
6674;PESCARA VIA TIRINO;SERVIZI & GESTIONI ITALIA S.R.L.;VIA  TIRINO SNC 65100;42.44459174860404;14.215495662565672
29329;PV 6861;GESTIONI INNOVATIVE ITALIA S.R.L.;VIA DEL CIRCUITO KM.1+637 136 65121;42.4631099112261;14.201862215995789
25393;PV 6896;GESTIONI INNOVATIVE ITALIA S.R.L.;VIA MARCONI ANGOLO VIA PINDARO 356, 65126  ;42.452310432328886;14.2270427942276
9541;PV ROCCAMORICE;PETROL ABRUZZO SRL SOCIETA' UNIPERSONALE;VICINALE MENE' 6 65129;42.21063122221067;14.025327265262604
50390;PV. G.Marconi 196;PETROL FUEL S.P.A.;VIA GUGLIELMO MARCONI 200 65126;42.457713998418726;14.220650401039498
53396;Q8;ALL'S SERVICE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Via Enzo Ferrari 43 65124;42.3420964;14.1582363
48021;Q8;FLORINDI S.A.S. DI FLORINDI GABRIELE & C.;VIA DEL CIRCUITO 107 65124;42.463396964758466;14.2030946032928
46037;Q8 PESCARA - TIBURTINA ANG. FONTANELLE;PAD MULTIENERGY S.P.A;Via Tiburtina KM229+ 840 Angolo Fontanelle 386 65129;42.43762996136446;14.195016440484096
42718;SMART OIL;D'ORAZIO GABRIELE;GIOACCHINO DA FIORE SNC 65127;42.45181531301959;14.218355418297506
41722;SMARTOIL;MI.CA. S.R.L.;LUNGOMARE PAPA GIOVANNI XXIII SNC 65126;42.464964121942074;14.233048930764198
40712;SOZIO CARBURANTI;DITTA SOZIO DI PASQUALE & INNOCENZO SOZIO S.N.C.;TIBURTINA 125 65129;42.45348893932121;14.206822961568832
45048;STAZIONE DI SERVIZIO IP;DESIDERIO LORELLA;VIA DI SOTTO 124/8 65125;42.477172138298776;14.170490503311157
46263;STAZIONE ENI DI CECCO ROBERTO;DI CECCO ROBERTO;VIA TIBURTINA VALERIA 362 66020;42.43971492681314;14.196078944680153
18374;TIBER PESCARA;DI FELICE GIANCARLO & C. S.N.C.;VIA E. FERRARI  65124;42.469592186742396;14.201663732528687
36610;Eni;DI MATTEO ALESSIO;VIA ALDO MORO 68 65019;42.401838459475954;14.053228944540024
9672;Eni Pianella;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA; COLLE FLORIDO SNC 65019;42.42603770480892;14.106577218981897
26800;Stazione servizio ENI Di Federico Vincenzo;DI FEDERICO VINCENZO;VIA Dei platani 42 65019;42.390369312164154;14.106832198804113
24163;Napoletano carburanti;NAPOLETANO CARBURANTI S.R.L.;MARCONI 39 65010;42.47239916428712;13.991827381823555
9045;Eni ;DEL FATTORE RINO;SAFFI,  65026;42.174519746406645;13.830993175506592
47694;ESSO - POPOLI SS 5 KM 180+705;PAD MULTIENERGY S.P.A;SS 5 KM 180+705  65026;42.1660361932007;13.834263501120354
16845;STAZIONE DI SERVIZIO TAMOIL DI CASCIANO E DEL CONTE;CASCIANO JEAN CHARLES E DEL CONTE GABRIELE - S.N.C;5 Via Tiburtina Valeria, Km. 182, PESCARA - 65026;42.175657151790546;13.836903423070908
43356;Eni Rosciano;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;VIA SETTENTRIONALE 6 65020;42.33676273558266;14.020678400993347
6296;Più;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;LOCALITA' S.ANTONIO S.N. 65020;42.324913744897636;14.047126151065072
47591;MED OIL 48243 San Valentino;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;VIA LARGO S.NICOLA SNC 65020, SAN VALENTINO IN ABRUZZO CIT. (PE)  65020;42.23342632197092;13.987956006182962
51768;SELF AREA ENI 06871;L.M. S.A.S. DI LANCIERI LORENZO & C.;5 Via Tiburtina Valeria, Km. snc, POPOLi - 65027;42.264397085444635;13.999384387145115
48091;16876;GESTIONI INNOVATIVE ITALIA S.R.L.;via maiella  16 65010;42.42062887098436;14.156715859465118
42357;26875 ENI DI COSTANTINI CARBURANTI SAS;COSTANTINI CARBURANTI DI GIUSEPPE COSTANTINI S.A.S.;LOCALITA' VILLA SANTA MARIA SNC 65010;42.458843890432476;14.116366133093834
54282;ELLE FOOD AND FUEL;ELLE FOOD AND FUEL;VAR.SS16 ADRIATICA KM 438 584 65010;42.4536257;14.1756621
49208;ESSO - SPOLTORE VIA MARE ADRIATICO;PAD MULTIENERGY S.P.A;VIA MARE ADRIATICO 117 65010;42.44260302039058;14.173516761678856
33985;IP STAZ.SERVIZIO SBORGIA;SBORGIA LUCIO;Statale 602 di Forca di Penne, Km. 4+325, dir. pescara - 65010;42.42611949543363;14.159451127052307
52049;Martina REfuel - Spoltore;Martina REfuel - Spoltore;Via Fonte Vecchia  65010;42.46251603913594;14.173654078115778
49581;P.V. SPOLTORE;LAURETI OIL SRL;VIALE EUROPA 74 65010;42.45412431357234;14.188851498041284
6297;Q8;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Statale 16 bis Adriatica, Km. 448 + 4, dir. Nord - 65010;42.45435216632234;14.176399612716637
47216;SHELL SPOLTORE - V.LE EUROPA;PAD SPOLTORE - V.LE EUROPA;V.le Europa  65010;42.447744123766036;14.180162656297664
31830;Sozio Carburanti;DITTA SOZIO DI PASQUALE & INNOCENZO SOZIO S.N.C.;Viale Europa 97 65010;42.4518995351078;14.186382694442727
50295;Spoltore;IPERSTAROIL S.R.L.;VIA S.P. 602 VIA MAIELLA SNC ;42.417290856031876;14.154336020488087
11760;SPOLTORE- VIA F.FELLINI 8;SERVIZI & GESTIONI ITALIA S.R.L.; VIA F.FELLINI 8 65010;42.45335145419278;14.181535626983646
25598;TOTALERG di Ciabotti Mario;CIABOTTI MARIO;Statale 5 Via Tiburtina Valeria, Km. 192, dir. Tocco Casauria - -;42.2262460162643;13.924731016159058
44625;F.LLI DI BERARDINO & C.snc;SOC.F.LLI DI BERARDINO & C. SNC;VIA SAN CLEMENTE 45 65029;42.239368450725756;13.92740249633789
43592;TORRE DE' PASSERI;ARCHE' S.R.L.;Via Roma 154 65029;42.24645694212551;13.939978376074805
33961;esso;GIELLE DI DI PASQUALE GABRIELLA & C. S.A.S.;Statale 16 Adriatica, Km. 401,77, dir. sud - 64011;42.820508335080014;13.925978243350983
42524;IP BASCIANI;DITTA DI BATTISTA ALBERINDO S.R.L.;VIA ASCOLANA 28 64011;42.825927063901375;13.915956140080993
26958;Sax;SOC. SAX DEL RAG. MILKO SACCUTI & C. SAS;VIA ROMA SNC 64011;42.82784755735968;13.922070164495835
16082;AUTOSERVICE ;AUTOSERVICE F.LLI ANASTASI DI ANASTASI FABRIZIO & C. S.N.C.;VIA PAPA GIOVANNI XXIII  64010;42.83410408242008;13.736491575837135
49360;LA SOSTA;LA SOSTA RE S.R.L.;CONTRADA PIANE DI TRONTO 2 64010;42.852521655163805;13.726314416582003
38084;DISTRIBUTORE IP di SILVIO DI DANTE ;DI DANTE SILVIO;CONTRADA CARBONESCA 7 64031;42.508834795381816;13.792094485743633
22681;Alonzo Gina;ALONZO GINA;C.da Colle Sciarra  64032;42.5835154901221;13.999622401018424
44179;ESSO - TRAINI STEFANO;TRAINI STEFANO;Viale Gran Sasso  3/5 64032;42.5789585868589;13.978493213653566
52416;FORCELLA CARBURANTI;FORCELLA ANDREA;via circonvallazione sud 2 2 64032;42.57950961858221;13.980199098587036
52425;Fuel Solution;FUEL SOLUTION SOCIETA' A RESPONSABILITA' LIMITATA;553 di Atri, Km. 15 + 600, Atri - 64032;42.613676412325894;13.926436230540276
44124;Pa.Co carburanti;PA.CO. DI PAVONE CESARE E CORRADI SILVIO & C. S.N.C.;viale gran sasso  60 64032;42.57996979546983;13.971025943756104
34217;PETTANICE ANTONIO;PETTANICE ANTONIO;VIA RISORGIMENTO 76 64032;42.577693367963214;13.986026868224144
54438;Stazione di Servizio IP - Atri;COLETTI GABRIELLA;Viale del Risorgimento 76 64032;42.5595161;13.9221984
55709;STAZIONE IP;PETTANICE RAFFAELE;VIA VIALE ALDO MORO SS 553 KM. 28+515 SNC 64032, ATRI (TE) 64 64032;42.5754624;13.975552
55370;DI STEFANO GLOBAL ENERGY S..R.L.;DI STEFANO GLOBAL ENERGY S..R.L.;VIA SALARA SNC 64030;42.61094571247862;13.724898397922516
55973;Pegasoil Carburanti;PEGASOIL CARBURANTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Contrada salara  snc 64030;42.61093455635143;13.724882921673593
51390;areafuel di Zancocchia e C;areafuel di Zancocchia e C;VIA NAZIONALE PER TERAMO 79 64020;42.706548794166366;13.834320455789566
49613;P.P. CARBURANTI;DEMOL-SCAVI DI PEDICONE PASQUALINO & C. S.A.S.;Borgo Martini Alfonso  64020;42.74114791168694;13.811459896300953
53399;Sandro Pomponio;POMPONIO SANDRO;Via Roma  73 64033;42.5066496;13.7986048
42333;DI CIPRIANO;DI CIPRIANO S.N.C. DI DI CIPRIANO KATIA E LAURA;VIA PIANE A CANFORA SNC 64012;42.72359765479365;13.727846816182137
52459;Distributore carburanti Attili Marisa;ATTILI MARISA;FRAZIONE SANT'ONOFRIO 91 64012;42.75981833776507;13.736443906745901
6300;Eni Campli Ovest;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Strada Provinciale 3 km 4 dir. Ovest  64012;42.7188444228237;13.7385738524506
34120;PETROL PICENA - Floriano di Campli;PETROL PICENA SRL;Via Fonte a Collina - Loc. Floriano 318 64012;42.76965526876132;13.748803585767746
6299;Più Matic;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Strada Provinciale 3 km 4 dir. Est   64012;42.71909916229077;13.739175796508789
38711;TOTALERG;CIVITELLA ARISTIDE;STRADA PROVINCIALE 262 SNC 64012;42.714451947509225;13.664590269327164
42772;SCUPPA ROBERTO;SCUPPA ROBERTO;LOCALITA' PIANE DI CORTE 5 64020;42.62633977893356;13.810173869132996
37885;di donato giovanni e saimon snc;di donato giovanni e saimon snc;via nazionale 288 64020;42.628340134653996;13.855987116667166
53684;MENNILLI PETROLI ;MENNILLI PETROLI S.R.L.;NAZIONALE CASTELNUOVO 203 64020;42.629202;13.8492962
56132;Stazione di Servizio Comunale - Comune di Castelli;COMUNE DI CASTELLI;VIA F.A. GRUE - S.P. 37  64041;42.48866122204884;13.710821812907996
52276;ENI Castiglione;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;STRADA STATALE KM 86+10 SNC  64034;42.51943511692679;13.903924524784083
6298;Più;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;CORSO UMBERTO PRIMO 10 64034;42.532768676181554;13.878120688152308
52106;P.V. CASTILENTI;LAURETI OIL SRL;PIAZZA MARCONI  64035;42.53370256791807;13.917708164073947
49585;P.V. CASTILENTI;ENNIO LAURETI S.R.L.;PIAZZA MARCONI 1 64035;42.533677571946185;13.917542748044074
39876;Q8 Castilenti 1;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Contrada Cancelli   64035;42.51477930362622;13.930988013744354
18387;IP;DI GIOSIA MARCELLO;VIA CUPELLO  64036;42.584386135875626;13.856527134776115
52362;DEMI PETROLI;AUTOFFICINA HOXHA DI HOXHA RAFFAELE;81 Piceno Aprutina, Km. 13750, NORD - 64010;42.79351396050513;13.644885074343991
26323;PETROL PICENA - Villa Lempa;PETROL PICENA SRL;Via 2 Giugno, Loc. Villa Lempa  64010;42.786563756946755;13.646905794739723
41761;STAZIONE DI SERVIZIO GRAMA SRLS;GRAMA SRL SEMPLIFICATA;VIA FRAZ.ORNANO GRANDE SS 491 SNC 64042, COLLEDARA (TE) snc 64042;42.52910840087328;13.656424283981323
56850;DISTRIBUTORE IP;NEW SIXTYNINE SRLS;CIRCONVALLAZIONE SUD SN 64010;42.85519;13.81855
42523;IP BONIFICA DEL TRONTO;DITTA DI BATTISTA ALBERINDO S.R.L.;SP 1 PIANE TRONTO KM 9 +110 64010;42.864525474648865;13.795470063262883
35572;stazione total-erg;VALORI ANDREA;via circonvallazione sud snc 64010;42.85452159572305;13.821696639060974
26699;camaioni&cocciasnc;CAMAIONI & COCCIA DI CAMAIONI VALENTINO E C. S.N.C.;viale adriatico 168 64013;42.83309916880977;13.897984027862549
22682;CARBURANTI IP;TONELLI GIOVANNI;VIA DELLA VITTORIA 15 64013;42.825843233233144;13.836161110708531
33236;Eni Corropoli;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;VIA GRAN SASSO 168 64013;42.813531697774664;13.8330936504791
32182;Stazione di Servizio IP - Corropoli;SIMONETTI MARIO S.R.L.;S.S. 259 Vibrata Km 5 + 136  64013;42.81822224586316;13.866492517132542
50056;CortinOil;COMUNE DI CORTINO;Strada Provinciale 47 - Frazione Cunetta 13 64040;42.62503256396056;13.58334559755327
53568;Carburanti Ceci Francesca;CECI FRANCESCA;EX S.S. 80 G. SASSO KM.42+580 44 64043;42.552762;13.4778421
55204;17373 GIULIANOVA;ENI FUEL S.P.A.;SS80  ;42.72129;13.936366
17457;CIPRIETTI;CIPRIETTI S.R.L.;Statale 16 Adriatica, Km. 406+664, dir. PESCARA  64022;42.77386323364265;13.95200103521347
4535;ECOFUEL - GIULIANOVA;METANAUTO GIULIANOVA SRL;VIA CUPA SNC 64021;42.72993573868717;13.950801212977126
52806;ENI 07375;PAPA ANDREA;GALILEO GALILEI 344 64021;42.7483321;13.9577366
34771;Esso D.E.MA. S.n.c.;D.E.MA. DI REGNICOLI MARLISE & MAZZAGUFO ARDUINO S.N.C.;Statale 16 Adriatica, Km. 481, dir. Tortoreto  64021;42.778200926333135;13.949544131755829
25225;impianto eni 7372;SE.FRA. SERVICE DI IGNAZII SETTIMIO & C. S.A.S.;via filippo turati 138   ;42.74650495658218;13.967650208459418
51696;IP;ANGELONE NADYA TERESA;16 Adriatica, Km. 410+115, nord - 64021;42.745449876129086;13.968653551314562
54075;IP ;ANGELONE NADYA TERESA;VIA GALILEO GALILEI  261 263 64021;42.7500663;13.9724254
46696;ip Pedro's Cafe';DI CARLO GIANCARLO;CUPA/ANG. VIA CERULLI SNC 64021;42.7465188999533;13.956964627106913
13419;MARCO SANTUCCI;SANTUCCI MARCO;VIA GALILEI 183 64021;42.75654945214124;13.961881561238101
54396;SHELL GIULIANOVA LOC. TORRE SAVINI;PAD MULTIENERGY S.P.A;80 KM99+292 SNC 64021;42.731944400000003;13.959031100000001
45941;Esso Bonfini;BONFINI MARIO;via Roma SNC 64045;42.50297610310092;13.658946305513382
38828;Gran Sasso Carburanti e Servizi s.r.l.;GRAN SASSO CARBURANTI E SERVIZI S.R.L.;VIA SAN GABRIELE SNC 64045;42.51006183865435;13.656669035553932
26102;7382 MARTINSICURO TERAMO ;ENI FUEL S.P.A.;Statale 16 Adriatica, Km. 396 +315 , dir. VILLA ROSA  - 64014;42.855225515586774;13.912958800792694
27552;esso;RE RICCARDO;VIA ROMA 289 64014;42.882165255437;13.915455937385559
43883;GARSOLINE;GARSOLINE SOCIETA' A RESPONSABILITA' LIMITATA;VIA RISORGIMENTO STRADA PROV. 259 64014;42.83596496687254;13.913563046627019
35277;Ip;DITTA DI BATTISTA ALBERINDO S.R.L.;VIA ROMA 751 64010;42.83640220276256;13.91900785267353
47683;IP;ILLUMINATI FABRIZIO;16 Adriatica, Km. 393,600, sud  64014;42.87857389269861;13.904569521546364
53678;IP B.N ITALIANKING S.R.L.;B. N ITALIAN KING GROUP S.R.L.S.;G. DI VITTORIO 19 64014;42.76085;13.95989
53620;self area agip gaetani f.&l.snc;GAETANI FRANCESCO E LUIGI S.N.C.;ROMA 725 64014;42.868079;13.9085989
18678;Total Erg;CARBONE PIERO;CONTRADA GIARDINO VIA ROMA SNC 64014;42.86505728189829;13.92070726745078
52441;TRUCK ONE VIA ROMA ;TRUCK ONE SRL;VIA ROMA 16 64010;42.88897437520469;13.905158172764837
41634;IP MONTEFINO;COLETTI GABRIELLA;MONTEFINO STRADA PROVINCIALE 31 64030;42.55950862238393;13.922130310327248
34957;8146;T.D.M. S.R.L.;SETTEMBRINI 97 64046;42.580348954935026;13.6285400390625
33925;FAIAZZA LUIGI;FAIAZZA LUIGI;VILLA SCARICAMAZZA 21 64046;42.590507449190966;13.692162937699322
